,BC_ALH_RES,BC_ALU_RES,BC_BR1_RES,BC_GMS_RES,BC_LDR_RES,BC_MCA_RES,BC_REV_RES,BC_SCA_RES,BC_SEV_RES,BC_SON_RES,BC_WGS_RES,BC_JHT_RES,BC_PCN_RES,BC_RUS_RES,BC_SFL_RES,BC_STC_RES
2021-01-02 20:00:00,473267.08827078517,222783.29802751754,59269.89326497135,943177.2690455168,56351.31204897372,403037.4745707512,183837.23185392984,783274.2518446364,1767460.9310007088,21982.989692262283,7769.021911555641,0.0,0.0,0.0,0.0,0.0
2021-01-02 21:00:00,474850.03300450277,186585.58559549076,59700.327564396954,943121.5407248444,54592.20034973964,402841.7367737947,183882.1910847627,1009614.5543088736,1768899.2003079988,21993.34965338837,7755.489939811909,0.0,0.0,0.0,0.0,0.0
2021-01-02 22:00:00,477044.92154398427,224111.9379374849,59620.301416802286,943346.1847779091,47230.25373187933,402914.3958032818,183890.605245072,851938.4865605382,1776572.5196091773,22010.364107589994,7755.3400253494,0.0,0.0,0.0,0.0,0.0
2021-01-02 23:00:00,475684.48095956544,244615.82671676052,59304.08062435644,945472.2172507552,41355.56818082707,403481.61155803746,183590.84375872032,992540.3239263459,1781108.4219213563,22077.432336671496,7742.018296409891,0.0,0.0,0.0,0.0,0.0
2021-01-03 00:00:00,481869.4302367718,212836.27090902024,59625.23407785223,946357.7547658308,39334.56399450775,404985.3414113931,183619.36493616464,903371.5965779655,1787426.0336716392,22099.419719355345,7728.900927872809,0.0,0.0,0.0,0.0,0.0
2021-01-03 01:00:00,507290.52249856625,146169.06339664644,59336.60603953349,947386.2719438944,38535.210940782206,404679.8173067629,183457.99978410295,1078768.6890937095,1793286.136711656,22093.07707799603,7723.397204871235,0.0,0.0,0.0,0.0,0.0
2021-01-03 02:00:00,509254.7236488644,145695.4763982145,59277.12274361601,948349.272645983,39115.83771618505,404747.0622937087,183409.9065142106,905668.6179149739,1799547.9158784044,22105.42804572597,7703.046905237406,0.0,0.0,0.0,0.0,0.0
2021-01-03 03:00:00,509268.76613759296,139981.9201010903,59481.6943055662,951111.4666410147,40090.899592521055,406464.9990396366,183371.20942773516,831254.4544809938,1797718.1287666094,22128.56767492396,7695.178429651574,0.0,0.0,0.0,0.0,0.0
2021-01-03 04:00:00,509631.1841615869,141627.66681868277,59379.530801001645,952458.3134897259,38340.540100647406,407741.52107979235,183370.56905158455,694693.9348635501,1809592.526394524,22166.9066583337,7674.755407015451,0.0,0.0,0.0,0.0,0.0
2021-01-03 05:00:00,496694.9938161436,121205.09095719925,59463.35422858937,952786.2690552186,37866.39267001866,407337.7936796274,183200.22234931332,456760.47505177284,1811583.9017153769,22168.912140738186,7653.239900820519,0.0,0.0,0.0,0.0,0.0
2021-01-03 06:00:00,490059.1496048635,103379.37381925862,59464.26871370824,955338.2716393933,38265.75745300897,407878.5092975185,183048.80224987128,374652.6850047817,1807045.3564875012,22207.492488340205,7639.428964662341,0.0,0.0,0.0,0.0,0.0
2021-01-03 07:00:00,486921.0933968065,81086.73263873404,59529.669750418565,956312.5491560618,38262.743083528425,408177.1311666184,183037.63468890823,340353.48087110644,1806326.381704088,22223.27334105102,7639.421495125199,0.0,0.0,0.0,0.0,0.0
2021-01-03 08:00:00,490286.0971233797,77823.76837922946,59529.669750418565,959972.1585396831,38610.066533737976,408079.80654149986,183010.3337298814,332885.9339414869,1807085.4734524013,22214.8193202748,7638.423387036344,0.0,0.0,0.0,0.0,0.0
2021-01-03 09:00:00,491536.20127272,76432.6279486215,59575.50373769939,960672.6411346255,38908.37705397493,408016.1502291871,183007.18382248533,322788.4595907556,1811795.902326796,22226.09714631081,7602.950707384473,0.0,0.0,0.0,0.0,0.0
2021-01-03 10:00:00,494219.266193543,76198.2266909276,59780.075299649594,961251.5008187882,39653.646292981924,408380.84510101436,183006.79756948617,319958.5016293585,1823903.3727147458,22254.00001526087,7594.034245737943,0.0,0.0,0.0,0.0,0.0
2021-01-03 11:00:00,499452.882209452,74366.03335527335,59780.075299649594,965032.1066074477,40581.271298274565,409001.75844747666,183007.65247533753,317515.6638136653,1827389.113372138,22305.828747776362,7592.39593068851,0.0,0.0,0.0,0.0,0.0
2021-01-03 12:00:00,489954.9208403996,74945.28183796139,59780.075299649594,965830.088531518,40941.898996165575,408872.49601472216,182709.94829799532,318417.07950530347,1822651.3346531969,22364.85976788871,7563.308005658367,0.0,0.0,0.0,0.0,0.0
2021-01-03 13:00:00,487380.41417674714,75233.54573266243,59780.075299649594,966880.1283087635,41222.002131090696,409650.23327661573,182644.8157292931,317762.69950892916,1820954.4768854142,22334.31503852559,7559.4035783459085,0.0,0.0,0.0,0.0,0.0
2021-01-03 14:00:00,486409.8363138792,77361.029456443,59779.451379715545,968632.4185718761,42338.49719857833,410826.81254389166,182801.9024426117,317691.01922467945,1818095.0040861988,22344.991691504663,7556.3666492734355,0.0,0.0,0.0,0.0,0.0
2021-01-03 15:00:00,490168.29613723524,79266.3943004154,59779.451379715545,969861.7280827857,42925.840392794096,410880.28895835666,182765.72864523067,319151.66738899815,1820095.0975391655,22375.813976714227,7559.803286847569,0.0,0.0,0.0,0.0,0.0
2021-01-03 16:00:00,464776.32059383346,81833.48251561973,59736.23605306257,973016.6903915082,42240.63877400144,411470.13686967414,182647.52605018253,317868.53979835147,1821367.6799819318,22394.52106623945,7557.61606306559,0.0,0.0,0.0,0.0,0.0
2021-01-03 17:00:00,446928.1931411592,78605.7507905074,59656.48831780993,973949.1727207346,40280.11074306952,410847.39241084293,182590.83753227003,316360.4699590962,1823220.6819768227,22392.26919583582,7553.7421239552705,0.0,0.0,0.0,0.0,0.0
2021-01-03 18:00:00,447810.8827298453,80855.3435999919,59596.3811019584,978410.3469068395,39843.03938244772,410636.1517254684,182588.3618451627,315961.216465644,1825839.9030054053,22411.598417638048,7552.971532280082,0.0,0.0,0.0,0.0,0.0
2021-01-03 19:00:00,447373.7421556411,81198.96456895363,59481.38234559918,979162.7957293012,40100.85476999266,410766.64938851737,182620.6293892409,316844.3269848173,1832580.5445345163,22442.500256668493,7534.622853247349,0.0,0.0,0.0,0.0,0.0
2021-01-03 20:00:00,448384.85867699,83724.43074878251,59540.263116364826,984699.388959659,40767.83807418391,411504.65742606914,182555.35865208652,318731.720645556,1842585.7256626303,22463.42786606338,7531.336421290819,0.0,0.0,0.0,0.0,0.0
2021-01-03 21:00:00,448907.37474360265,78503.92754847859,59537.98475039258,984719.4098931015,41086.15388008779,410182.53162740235,182473.9764608703,318663.9523375449,1839965.7040663862,22536.259635038597,7551.3461017274185,0.0,0.0,0.0,0.0,0.0
2021-01-03 22:00:00,448721.3712992199,77414.43607557354,59276.49882368197,985975.1321460635,41755.58746172989,410347.8821171022,182504.7056618022,316805.9470283964,1838061.1086543766,22614.71934336993,7546.21858478622,0.0,0.0,0.0,0.0,0.0
2021-01-03 23:00:00,448046.41427838075,74693.21220029959,59215.87059419827,989068.3232563139,43912.69661364039,411707.1583898668,182387.57900148453,319167.1843728012,1864948.0215187408,22639.84611243031,7547.188513066977,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:00:00,448761.0034200411,75095.63826728537,59283.50350882646,992958.6440790115,46880.35360402684,411723.3176687797,182393.33361643428,321400.4973823967,1862835.4489555242,22738.539192829256,7546.588036063008,0.0,0.0,0.0,0.0,0.0
2021-01-04 01:00:00,447087.1141130727,74041.107278901,59333.870431001815,996636.2176030847,47871.13757046889,412245.0748606658,182240.9563696426,319032.424251638,1875270.9460287308,22828.551875479978,7558.047652017022,0.0,0.0,0.0,0.0,0.0
2021-01-04 02:00:00,448868.5204537289,73941.62709244619,59135.79069104768,999554.5059040983,50837.34089411088,412155.5275400973,182226.58302648136,318612.0358400175,1904675.307473777,22855.229516141088,7561.58472291452,0.0,0.0,0.0,0.0,0.0
2021-01-04 03:00:00,451450.7313735729,79415.57583258295,59287.17312277187,1001838.3378146387,52370.398030953555,412518.8446103027,182020.8018454885,323695.8370244936,1925842.1112604726,22924.100556135076,7559.468510504381,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:00:00,452098.4344079921,83632.92588447747,59427.48859852951,1006909.2350144084,51162.86706286784,412438.44785198284,182241.8618637429,322049.44460538164,1925725.3271844499,22962.445863723973,7556.607430231702,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,447084.97038272605,82211.46115243292,59312.02587088809,1007381.4382029296,48252.56399335455,412174.3823486625,182234.7446948515,325106.9132678245,1930910.7556797517,22984.45396944465,7556.240087979567,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:00:00,448653.27674013487,87873.76735072567,59279.40948181302,1007647.2347058743,46943.94167833177,412074.0303394659,182294.45226271357,322064.46038224566,1930402.390934966,23094.777080108674,7537.7917507305265,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,447960.5772257919,99905.06941547521,59216.96123204261,1011445.5006097477,46483.8213318845,413786.51170162467,182021.0014749167,321547.7368832157,1920054.2956403296,23236.232696243955,7535.607719533285,0.0,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,448224.35735388706,109890.10751324348,59232.381846731274,1012403.2926152601,47727.38291062769,413934.77145337535,182035.1467703821,323518.7223845504,1912641.9308141859,23282.442363542228,7540.191605135374,0.0,0.0,0.0,0.0,0.0
2021-01-04 09:00:00,448404.3866682127,109824.62690613652,59300.25188223447,1018863.360568455,47814.878392596685,413917.47053383663,182154.81000392276,323658.0297004885,1950721.089051811,23255.823120880385,7534.240654473728,0.0,0.0,0.0,0.0,0.0
2021-01-04 10:00:00,450275.6745717568,118396.7367567678,59234.49301235388,1024740.7935152247,49150.55739464455,415059.2343647249,182175.113335443,324441.62536841666,1947418.251309439,23230.640333798456,7528.420496974939,0.0,0.0,0.0,0.0,0.0
2021-01-04 11:00:00,446655.69249840855,129221.75439689586,59287.837483964344,1029376.8498305498,50340.5042182839,415121.0181346472,181838.93885208055,329672.36881918286,1943931.612102915,23338.24857506445,7525.6984928236925,0.0,0.0,0.0,0.0,0.0
2021-01-04 12:00:00,446408.5349260275,136945.99119533726,59287.213564030295,1034285.4374863601,52184.103961778055,414883.0437562142,182152.11115708578,332704.4984142576,1980929.4426289038,23416.63655612031,7515.761249838675,0.0,0.0,0.0,0.0,0.0
2021-01-04 13:00:00,448453.1051801514,139643.10544322952,59114.87140947481,1036670.4762074223,48984.80601438526,415264.080746221,181850.8084499915,329374.065117531,1980375.9457118171,23508.580855819433,7487.0228189902355,0.0,0.0,0.0,0.0,0.0
2021-01-04 14:00:00,446833.70973956626,137695.5250637506,59421.72875240039,1046845.9274562519,47783.537512858056,415436.9572106363,181838.42995635237,338665.2521558853,1975827.3913364185,23588.52364838021,7486.250889471126,0.0,0.0,0.0,0.0,0.0
2021-01-04 15:00:00,444147.43586454005,136450.4237137061,59436.59895729027,1053465.759279675,47530.93118164542,415344.56547063286,181823.3187970212,339250.87865890615,2004731.78389986,23710.307778608676,7480.670219151194,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:00:00,446779.87898938154,139743.8435512523,59094.32610128268,1055817.3665574414,46073.24237433728,414917.130490449,181971.38945448678,347484.2508821967,1993472.124226679,23677.396618660274,7479.01174274585,0.0,0.0,0.0,0.0,0.0
2021-01-04 17:00:00,448141.60917729954,125171.37170705914,59113.93552957373,1057206.5476025327,43366.15688658788,415453.1621968531,181853.812940848,342349.8038831395,1973559.8177282454,23773.421266835896,7475.986077328624,0.0,0.0,0.0,0.0,0.0
2021-01-04 18:00:00,444388.2290676036,106600.61636605448,59170.67640261816,1060596.1865253907,43068.83098491831,414597.53450795903,181781.87796932712,333147.7457332991,1971901.1650335554,23755.435925664908,7439.254040883214,0.0,0.0,0.0,0.0,0.0
2021-01-04 19:00:00,444980.7445059784,91420.47164471689,59025.02254566444,1063495.2033892593,43314.14936862141,414529.69420352665,181839.11230632363,330868.80529443274,1978350.4734313772,23797.081163013907,7416.465400693258,0.0,0.0,0.0,0.0,0.0
2021-01-04 20:00:00,446578.66513969225,84512.42444224619,59024.71058569741,1072092.6426801714,44895.729451194486,414185.33840578835,181829.77515244536,331825.22974988417,1994564.3742366144,23871.843431806978,7413.85706333174,0.0,0.0,0.0,0.0,0.0
2021-01-04 21:00:00,445988.4914349245,83734.34202959949,59076.0269193456,1074514.0238410537,44221.7808518747,413224.15707831143,181569.9815276978,322988.403770047,1998257.5020604688,23959.807234113832,7413.924164403364,0.0,0.0,0.0,0.0,0.0
2021-01-04 22:00:00,447041.95485404023,84407.84452294685,59045.5704412797,1085371.605005901,44196.35701684075,413421.22810656443,181569.9292081732,322714.9213693222,2001408.0706626452,23994.937717588404,7408.827592596228,0.0,0.0,0.0,0.0,0.0
2021-01-04 23:00:00,447986.31161589903,80280.98252059986,59090.987967599154,1086329.6068815077,44367.094055211746,413696.7699290706,181710.2439112938,319216.1412064368,2002124.2693946762,24047.803278040254,7368.613057011805,0.0,0.0,0.0,0.0,0.0
2021-01-05 00:00:00,447726.40053293505,76564.66144812293,58970.39396188871,1090935.2715688264,43781.74886383131,413290.3849745256,181433.361347869,316064.0170503425,2022210.1398844055,24052.68932901859,7369.446378230627,0.0,0.0,0.0,0.0,0.0
2021-01-05 01:00:00,446029.52906557673,73990.0838829717,59054.75959446399,1093094.2855678583,42416.45647807443,413069.72166372696,181242.92145696378,314194.27060230507,2054340.2630203015,24112.432989847803,7339.242865579219,0.0,0.0,0.0,0.0,0.0
2021-01-05 02:00:00,447200.50139650743,73080.08149640453,59037.73111150174,1098852.5704767173,42321.14689760921,412258.0596306385,181251.45131419465,315403.5684880728,2071044.5314903848,24168.54163168099,7331.915545418259,0.0,0.0,0.0,0.0,0.0
2021-01-05 03:00:00,449261.2172753864,72055.36376168318,59032.83997117042,1101950.3746395977,42385.011252747856,412488.10182733677,181301.22660334123,321942.7181018645,2113319.9338861126,24248.79594642282,7329.602806452594,0.0,0.0,0.0,0.0,0.0
2021-01-05 04:00:00,449866.89127069735,71615.86167409256,58992.495507532956,1105304.498338551,42490.016106190706,412853.79797574284,181074.16371737004,317744.4219827619,2101474.419923084,24304.102551649605,7283.913978253814,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,447284.6870972444,70112.0833611087,58965.50282155739,1108363.1967500667,42604.75274560725,412000.0882625491,181074.10423234908,314183.2285481925,2072205.0110737374,24426.27793533876,7273.2210420145475,0.0,0.0,0.0,0.0,0.0
2021-01-05 06:00:00,448432.3904971818,68723.69599782905,58975.46702457072,1110384.7897754086,43116.41525246724,411797.8221904048,180999.1304485327,306332.38064957305,2062884.8379193912,24449.7755060501,7277.968760775018,0.0,0.0,0.0,0.0,0.0
2021-01-05 07:00:00,446908.73074811505,69097.57458990152,58976.40290447178,1114404.630278403,43883.47849375624,411329.9448580877,181009.67636183248,299417.77194761916,2058544.8273327923,24604.98081685526,7223.766680249548,0.0,0.0,0.0,0.0,0.0
2021-01-05 08:00:00,445945.13013400947,68619.73539389318,58975.46702457072,1115037.5447259815,44663.10400800914,410835.1540003079,180799.7958226969,296058.0003474498,2039690.6476399323,24713.5817021517,7213.540676880155,0.0,0.0,0.0,0.0,0.0
2021-01-05 09:00:00,448475.1741507261,66575.7586610017,58948.47433859514,1118089.4019755004,45743.79405381031,411016.930289219,180801.9905106182,295082.7003989989,2020937.514656191,24776.703733146915,7209.088158490867,0.0,0.0,0.0,0.0,0.0
2021-01-05 10:00:00,449466.85833241965,67455.35902296595,59014.233208475736,1119909.6828980672,46505.8615327256,410584.88662371004,180740.47441302496,295326.7242547402,2019990.952645536,24903.158561835517,7202.543072813911,0.0,0.0,0.0,0.0,0.0
2021-01-05 11:00:00,447591.07771255437,68223.76117037721,59223.39171519816,1123759.0355982764,47387.12361076982,410436.04729008296,180607.4472339182,296311.0093783499,2001286.176390427,25078.232541766592,7193.549746077901,0.0,0.0,0.0,0.0,0.0
2021-01-05 12:00:00,447632.48045721155,72625.17331541565,59052.14737966852,1124726.0283346323,51262.123027287606,410289.2595272961,180805.22769640837,299005.6131836671,1991152.421645101,25212.298245606355,7173.664987096596,0.0,0.0,0.0,0.0,0.0
2021-01-05 13:00:00,449541.77866921766,77043.43646726047,59122.81214076299,1126899.145441392,52880.87146962238,410112.4756023806,180710.2967755409,299560.4576777292,1992170.1158262135,25219.87458747454,7160.378214996967,0.0,0.0,0.0,0.0,0.0
2021-01-05 14:00:00,447140.8049462642,76889.3859585019,58855.77121205562,1129490.2110220643,53483.849852234314,410218.466625457,180548.8916208243,298648.8468226195,1984034.3352853702,25352.26985827907,7162.980650026305,0.0,0.0,0.0,0.0,0.0
2021-01-05 15:00:00,448024.8814241099,76286.02475888407,59015.811488208165,1131673.8886566218,52878.58732678017,410443.7850118584,180553.3727115443,298960.48866505147,1960035.539542185,25321.332286570017,7160.275594744984,0.0,0.0,0.0,0.0,0.0
2021-01-05 16:00:00,449529.9220407638,83372.75491641417,59324.082662442066,1134254.3022280985,51090.869205781106,410078.354223001,180484.85348342493,300494.821748688,1953816.9396902956,25527.582870239712,7124.854641131621,0.0,0.0,0.0,0.0,0.0
2021-01-05 17:00:00,449085.0545510552,92438.96824174216,58564.51108232718,1139046.994410925,53523.748500429305,409774.0015963858,180563.34546481803,304618.7228964182,1974281.3061852423,25634.283522378333,7108.270967072573,0.0,0.0,0.0,0.0,0.0
2021-01-05 18:00:00,447948.4536850695,93441.49078233882,58948.47433859514,1140369.1338728983,52204.70058616149,410127.4370399923,180549.94475818845,305691.51238292124,1959573.608799724,25638.336023950873,7091.475529983011,0.0,0.0,0.0,0.0,0.0
2021-01-05 19:00:00,448990.1260843416,91485.00296804047,58948.47433859514,1141857.2963271926,53815.961606098375,409956.80688734853,180608.81729366854,305822.9199951331,1935273.638055491,25780.31089659583,7091.316595094154,0.0,0.0,0.0,0.0,0.0
2021-01-05 20:00:00,449577.70855189895,92723.67786589841,58975.778984537734,1143332.1147789354,57190.954287867426,409886.1186592473,180471.60249041923,307251.2791841674,1942329.0646747865,25934.491917999418,7085.908945522111,0.0,0.0,0.0,0.0,0.0
2021-01-05 21:00:00,447593.56069040706,96349.1262933029,58948.47433859514,1145960.8485687675,56463.14811844269,409791.3216469428,180381.1997296903,311260.39966581966,1943837.8845810709,26039.10584193525,7077.78218623793,0.0,0.0,0.0,0.0,0.0
2021-01-05 22:00:00,447969.9488228918,98606.05029543058,59055.59291884216,1147870.7601650874,53560.50751691224,410014.1300158678,180231.94937586627,311109.1472173405,1930098.7833764628,26181.90523039875,7039.544121674513,0.0,0.0,0.0,0.0,0.0
2021-01-05 23:00:00,447735.2099201047,100973.19945005736,58863.2753816419,1149764.5990207386,53182.91519142067,409865.02357440506,180078.54878765257,311263.308979667,1914680.1237556897,26234.74754986524,7033.009575811652,0.0,0.0,0.0,0.0,0.0
2021-01-06 00:00:00,448317.7515798191,110189.50254286671,59016.12344817519,1150288.2718381009,51455.42232139915,409637.65016267105,180228.12256775357,313541.9047160471,1920264.542254472,26376.530157503545,7042.250447665052,0.0,0.0,0.0,0.0,0.0
2021-01-06 01:00:00,448700.3043353368,109237.63748367317,59128.15628118779,1154033.2054422263,52357.59153687732,409774.028503175,180163.96418990122,324084.7288876544,1910078.7922569807,26493.104486727378,7028.945019604293,0.0,0.0,0.0,0.0,0.0
2021-01-06 02:00:00,450683.32442082424,109001.86092177358,59411.159592158365,1155916.863313882,52103.86870844672,409736.02157250396,180103.82979278418,332434.50310033583,1900065.714866059,26470.334946688068,7027.64140989061,0.0,0.0,0.0,0.0,0.0
2021-01-06 03:00:00,447830.8683950868,105610.57099475397,59060.17262796756,1156571.49934064,50576.18764388576,409708.92972573056,180060.73662137994,326387.41386206733,1897804.8105940893,26569.05118002526,6974.463028281088,0.0,0.0,0.0,0.0,0.0
2021-01-06 04:00:00,446614.3367614821,109776.15515519952,59138.53028159662,1158320.6002736397,48377.70067261281,409245.35420994036,180266.76473044336,343505.2879621414,1870836.4667722478,26627.972098166912,6987.321339901023,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,450600.60778753017,104169.360876056,59163.09147218259,1158921.8102752727,47896.2305804585,409218.0469179282,180122.38613823242,362254.4696220883,1841666.8266021695,26721.9545571436,6987.982872481886,0.0,0.0,0.0,0.0,0.0
2021-01-06 06:00:00,448761.05989660154,101354.81145217657,59055.071554431015,1160519.7040189935,47247.913354400174,409906.21309945185,179980.33170234016,362261.26296782115,1797370.4736762706,26851.2579209039,6987.976331086781,0.0,0.0,0.0,0.0,0.0
2021-01-06 07:00:00,450241.14871834265,91429.33294633121,59135.73765239057,1160165.0685909777,48446.9372134252,409541.7563275732,180039.80939204857,378037.64079892985,1783474.6349689811,26855.44794264565,6987.267674828892,0.0,0.0,0.0,0.0,0.0
2021-01-06 08:00:00,447977.6887760182,93634.86697995363,58951.71023363948,1164602.8109919005,47377.46170064297,408819.5733540923,180015.07865048508,447965.86572175566,1785027.9665931002,26971.392435453017,6987.128394734032,0.0,0.0,0.0,0.0,0.0
2021-01-06 09:00:00,447088.1557297168,90991.55567363286,59080.02639423905,1163946.6995312916,47649.74770670872,409011.87446145277,179922.5693405991,481927.04053168296,1801993.7108090434,26982.829962852535,6999.367516426144,0.0,0.0,0.0,0.0,0.0
2021-01-06 10:00:00,447494.231928673,92979.99092749735,58975.1693328983,1164772.7469516806,47847.67870131661,410273.3137622352,179595.26635839464,462017.6128958529,1796489.560349409,27021.63910431037,7000.856933628529,0.0,0.0,0.0,0.0,0.0
2021-01-06 11:00:00,447730.30386610515,83376.1698088028,58990.45766136542,1165067.1110245078,46415.045843436,410100.1197269121,179671.91645094476,454910.4617810996,1812904.1784423918,27006.734332693963,7000.90667194003,0.0,0.0,0.0,0.0,0.0
2021-01-06 12:00:00,449784.43077281286,84265.47772839351,59012.37728465901,1172991.54533255,45033.89099437195,408597.3469905886,179723.8852187779,371660.2138968516,1819112.740473669,27057.60359797744,7019.968089221587,0.0,0.0,0.0,0.0,0.0
2021-01-06 13:00:00,446042.46433250076,84111.6141101602,58837.23524188663,1172769.9012724354,47017.460234792736,409446.8342704845,179596.3873762918,318448.649196462,1827693.64060533,27165.710348964403,7024.580422505021,0.0,0.0,0.0,0.0,0.0
2021-01-06 14:00:00,446464.52151582943,78303.97255887474,59028.387571406456,1171317.9019553445,48964.49287692292,408843.40644851146,179429.22691151677,317460.411232933,1839227.058015429,27167.990453846123,7020.862610660747,0.0,0.0,0.0,0.0,0.0
2021-01-06 15:00:00,447751.5809564293,84785.34921457125,59045.41605436871,1171276.0044296472,49125.556995143954,407744.0930268404,179612.46735274818,313149.52062470035,1842232.0642732962,27275.270179234358,7029.556742162392,0.0,0.0,0.0,0.0,0.0
2021-01-06 16:00:00,448652.91537553206,85248.30174072538,58937.83573648051,1174321.646744892,48691.78944933573,408029.0777295804,179437.02870508784,306436.7626398634,1840998.6131929762,27340.04371824381,7027.854253766192,0.0,0.0,0.0,0.0,0.0
2021-01-06 17:00:00,445502.95790029026,81139.11420677957,58937.83573648051,1174269.5676231384,46340.49909245464,408679.27316570823,179026.816935531,302668.02752448386,1859620.1891871102,27437.508386841233,7027.650773983644,0.0,0.0,0.0,0.0,0.0
2021-01-06 18:00:00,448990.60022849037,80313.98840692986,58962.79057628856,1173564.0575016972,45199.32036599549,408406.6445069016,178905.28193245182,299087.4301044185,1861149.598842237,27487.87166135521,7022.152534031498,0.0,0.0,0.0,0.0,0.0
2021-01-06 19:00:00,449177.81243176444,81000.76717916502,58737.339866865404,1173164.7612261602,45323.411448497536,407961.8221218097,178832.71772907136,295378.04405913973,1855915.3335408925,27608.738902839283,7032.311271781246,0.0,0.0,0.0,0.0,0.0
2021-01-06 20:00:00,448274.5065528569,75310.83454055752,58737.339866865404,1173659.8116929473,45143.792666460984,408547.39789819653,178837.2313000242,295033.62934640504,1850577.257538172,27606.05041953301,7032.609322472903,0.0,0.0,0.0,0.0,0.0
2021-01-06 21:00:00,446425.98064521526,67843.29842523196,58737.651826832436,1173505.5970022166,46547.67134409628,408321.91662729735,178753.23106831496,293101.2311381683,1834252.910666655,27740.37247496698,7031.719819770577,0.0,0.0,0.0,0.0,0.0
2021-01-06 22:00:00,451895.97006796097,66019.23465426055,58630.22128661861,1173394.3593978828,47738.784665856576,407715.0520033069,179146.1598690415,293870.2438759206,1844082.516927113,27735.059332008866,7037.293230941431,0.0,0.0,0.0,0.0,0.0
2021-01-06 23:00:00,450262.17520211136,66171.33930330658,58844.458447112425,1177009.6508073756,47652.09594436453,408008.72192449245,178941.5350010294,296996.2867504229,1844641.4163777756,27820.153208234173,7048.888380436959,0.0,0.0,0.0,0.0,0.0
2021-01-07 00:00:00,451047.1322954823,66064.87742970373,58737.339866865404,1178957.9109635227,47345.089498549765,408541.7730414392,178868.13002612884,297985.6220104345,1857598.6119909424,27894.83357305151,7047.704396469765,0.0,0.0,0.0,0.0,0.0
2021-01-07 01:00:00,448349.61991897825,65984.43300177081,58701.86638061068,1178189.5539346484,45922.155870732146,406900.5082185692,178881.7230088807,297485.2952766269,1864449.2422500893,27956.962501578222,7053.2932195410385,0.0,0.0,0.0,0.0,0.0
2021-01-07 02:00:00,445902.1904492511,65480.35447661092,58709.69659086942,1178713.3630526992,45145.29953848341,407226.5368644283,179075.8499378723,300303.3237335805,1863030.0873296522,28021.32305265611,7047.768060165707,0.0,0.0,0.0,0.0,0.0
2021-01-07 03:00:00,453198.82697980263,64108.92524722218,59148.605888973245,1178618.7244623287,45153.38470936962,407603.1804449117,178947.59651047547,300473.4633393135,1851780.5089078208,28088.429337917994,7043.411975924889,0.0,0.0,0.0,0.0,0.0
2021-01-07 04:00:00,450821.5651833883,63683.62814072898,58513.976309982616,1180260.0094360712,45187.87170045689,407140.6775109575,178879.80736680838,300999.66260299523,1846448.535409256,28133.830171377205,7046.039345152675,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,444873.54785018554,63627.65642981449,58899.179300133714,1180758.9117158668,45297.17263274245,407428.0475995475,178718.6527361913,297153.22035105084,1853607.983769031,28222.622972403606,7042.668264028192,0.0,0.0,0.0,0.0,0.0
2021-01-07 06:00:00,447992.95350149577,63564.14516691988,58958.233844344075,1182415.2738221483,45399.1429293276,406967.7658626648,178644.52612697208,291652.8937538438,1860763.2655418967,28307.04883795532,7041.492040760381,0.0,0.0,0.0,0.0,0.0
2021-01-07 07:00:00,445647.3420711541,63500.6216821988,58066.35932126876,1184556.3045655494,45277.36269297438,406941.82072417333,178771.942933032,288822.8982097392,1867190.9426438245,28345.540715988504,7043.349567541332,0.0,0.0,0.0,0.0,0.0
2021-01-07 08:00:00,444821.40951051563,63450.10150545064,58829.52697863957,1184071.0278081498,45244.87345125218,406571.15388393635,178881.5656099798,284398.0099314261,1871983.1710117164,28355.855968475767,7050.776484746392,0.0,0.0,0.0,0.0,0.0
2021-01-07 09:00:00,444718.5000867507,63380.86724910648,58628.695276106635,1183694.762855677,45337.15806759788,406442.18166421534,178935.59583405632,283158.32077910984,1894165.5301275435,28404.387300126025,7049.533419630375,0.0,0.0,0.0,0.0,0.0
2021-01-07 10:00:00,445817.59964626323,63312.64419755449,58361.57786777617,1182885.5717818164,46174.74334886667,406567.5975878931,178502.93769556744,283916.9307971257,1894677.8270642608,28453.959714907895,7055.487764215868,0.0,0.0,0.0,0.0,0.0
2021-01-07 11:00:00,446689.29192920495,63271.69675658475,58231.55738939096,1182875.8293086311,48126.93041037471,406429.2443351673,178593.70472385787,284943.07811460405,1894861.8883461768,28587.881655820467,7054.219625996358,0.0,0.0,0.0,0.0,0.0
2021-01-07 12:00:00,444254.50955068396,63581.54049989145,58227.01557037007,1182273.0952757564,48879.631933687044,406659.42341225984,178596.27381035982,285258.10914882267,1883242.7384556823,28661.017902953357,7057.417708157294,0.0,0.0,0.0,0.0,0.0
