,transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,summer_capacity,winter_capacity,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes
6512,29868,60L129,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,79.380,49.000,69,30.50,54,65,Doran Taylor JCT,BC_DTR_JCT,South Sutton JCT,BC_SSH_JCT,NULL
6513,29869,60L129,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,79.380,49.000,69,30.50,54,65,South Sutton JCT,BC_SSH_JCT,Taylor River Rest Area JCT,BC_TRR_JCT,NULL
6514,29870,60L129CNK,BC Hydro,BC,British Columbia,1,ac,0.100,0.061,0.100,0.061,69,0.04,36,39,Canoe Creek JCT,BC_CNK_JCT,Canoe Creek GS,BC_CNK_GSS,NULL
6515,29871,60L129DTR,BC Hydro,BC,British Columbia,1,ac,0.036,0.022,0.036,0.022,69,0.01,36,39,Doran Taylor JCT,BC_DTR_JCT,Doran Taylor GS,BC_DTR_GSS,NULL
6516,29872,60L129HAS,BC Hydro,BC,British Columbia,1,ac,0.193,0.119,0.193,0.119,69,0.07,36,39,Haa-Ak-Suuk JCT,BC_HAS_JCT,Haa-Ak-Suuk GS,BC_HAS_GSS,NULL
6517,29873,60L129M3C,BC Hydro,BC,British Columbia,1,ac,0.169,0.105,0.169,0.105,69,0.07,36,39,Marion 3 Creek JCT,BC_M3C_JCT,Marion 3 Creek GS,BC_M3C_GSS,NULL
6518,29874,60L129SSH,BC Hydro,BC,British Columbia,1,ac,0.522,0.322,0.522,0.322,69,0.20,36,39,South Sutton JCT,BC_SSH_JCT,South Sutton GS,BC_SSH_GSS,NULL
6519,29875,60L129TRR,BC Hydro,BC,British Columbia,1,ac,0.015,0.009,0.015,0.009,69,0.01,36,39,Taylor River Rest Area JCT,BC_TRR_JCT,Taylor River Rest Area,BC_TRR_DSS,NULL
6520,29876,60L208,BC Hydro,BC,British Columbia,1,ac,8.040,4.963,68.040,42.000,69,26.15,25,45,Westwold JCT,BC_WWD_JCT,Monte Lake,BC_MTE_DSS,NULL
6521,29877,60L208,BC Hydro,BC,British Columbia,1,ac,60.000,37.037,68.040,42.000,69,26.15,25,45,Vernon TS,BC_VNT_TSS,Westwold JCT,BC_WWD_JCT,NULL
6522,29878,60L208WWD,BC Hydro,BC,British Columbia,1,ac,0.005,0.003,0.005,0.003,69,0.00,36,39,Westwold JCT,BC_WWD_JCT,Westwold,BC_WWD_DSS,NULL
6523,29879,60L209,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,30.710,18.957,69,11.80,26,41,Salmon Arm,BC_SAM_DSS,Canoe Forest Products Ltd JCT,BC_FCO_JCT,NULL
6524,29880,60L209,BC Hydro,BC,British Columbia,1,ac,25.710,15.870,30.710,18.957,69,11.80,28,39,Canoe Forest Products Ltd JCT,BC_FCO_JCT,Sicamous,BC_SCM_DSS,NULL
6525,29881,60L209FCO,BC Hydro,BC,British Columbia,1,ac,0.286,0.176,0.286,0.176,69,0.11,36,39,Canoe Forest Products Ltd JCT,BC_FCO_JCT,Canoe Forest Products Ltd,BC_FCO_ISS,NULL
6526,29882,60L210,BC Hydro,BC,British Columbia,1,ac,51.190,31.599,101.190,62.463,69,38.89,19,34,New Denver JCT,BC_NDR_JCT,New Denver,BC_NDR_DSS,NULL
6527,29883,60L210,BC Hydro,BC,British Columbia,1,ac,50.000,30.864,101.190,62.463,69,38.89,19,34,Monashee,BC_MON_DSS,New Denver JCT,BC_NDR_JCT,NULL
6528,29884,60L210NDR,BC Hydro,BC,British Columbia,1,ac,2.333,1.440,2.333,1.440,69,0.90,19,34,New Denver JCT,BC_NDR_JCT,Nakusp,BC_NAK_DSS,NULL
6529,29885,60L218,BC Hydro,BC,British Columbia,1,ac,25.534,15.761,25.534,15.761,69,9.81,89,114,Illecillewaet,BC_ILL_DSS,Walter Hardman GS,BC_WHN_GSS,NULL
6530,29886,60L219,BC Hydro,BC,British Columbia,1,ac,23.550,14.537,24.550,15.154,69,9.43,89,114,South Cranberry JCT,BC_SCB_JCT,Pingston GS,BC_PIN_GSS,NULL
6531,29887,60L219,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,24.550,15.154,69,9.43,89,114,Walter Hardman GS,BC_WHN_GSS,South Cranberry JCT,BC_SCB_JCT,NULL
6532,29888,60L219SCB,BC Hydro,BC,British Columbia,1,ac,0.200,0.123,0.200,0.123,69,0.08,89,114,South Cranberry JCT,BC_SCB_JCT,South Cranberry GS,BC_SCB_GSS,NULL
6533,29889,60L223,BC Hydro,BC,British Columbia,1,ac,34.680,21.407,64.680,39.926,69,24.86,53,67,Mica GS,BC_MCA_GSS,Goldstream JCT,BC_GST_JCT,NULL
6534,29890,60L223,BC Hydro,BC,British Columbia,1,ac,20.000,12.346,64.680,39.926,69,24.86,53,67,McCulloch Creek JCT,BC_MCK_JCT,Goldstream Mine,BC_GSM_ISS,NULL
6535,29891,60L223,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,64.680,39.926,69,24.86,53,67,Goldstream JCT,BC_GST_JCT,McCulloch Creek JCT,BC_MCK_JCT,NULL
6536,29892,60L223MCK,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,36,39,McCulloch Creek JCT,BC_MCK_JCT,McCulloch Creek,BC_MCK_DSS,NULL
6537,29893,60L270,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,130.610,80.623,69,50.19,38,49,Fairmont JCT,BC_FMT_JCT,Athalmer JCT,BC_ATH_JCT,NULL
6538,29894,60L270,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,130.610,80.623,69,50.19,38,49,Crestbrook Canal Flats JCT,BC_CRC_JCT,Canal Flats JCT,BC_CNL_JCT,NULL
6539,29895,60L270,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,130.610,80.623,69,50.19,38,49,Skookumchuck JCT,BC_SKU_JCT,Crestbrook Canal Flats JCT,BC_CRC_JCT,NULL
6540,29896,60L270,BC Hydro,BC,British Columbia,1,ac,27.000,16.667,130.610,80.623,69,50.19,38,49,Canal Flats JCT,BC_CNL_JCT,Fairmont JCT,BC_FMT_JCT,NULL
6541,29897,60L270,BC Hydro,BC,British Columbia,1,ac,10.610,6.549,130.610,80.623,69,50.19,38,49,Athalmer JCT,BC_ATH_JCT,Invermere,BC_INV_DSS,NULL
6542,29898,60L270,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,130.610,80.623,69,50.19,38,49,Kimberley,BC_KBY_DSS,Skookumchuck JCT,BC_SKU_JCT,NULL
6543,29899,60L270ATH,BC Hydro,BC,British Columbia,1,ac,0.143,0.088,0.143,0.088,69,0.06,89,108,Athalmer JCT,BC_ATH_JCT,Athalmer,BC_ATH_DSS,NULL
6544,29900,60L270CNL,BC Hydro,BC,British Columbia,1,ac,0.026,0.016,0.026,0.016,69,0.01,53,63,Canal Flats JCT,BC_CNL_JCT,Canal Flats,BC_CNL_DSS,NULL
6545,29901,60L270CRC,BC Hydro,BC,British Columbia,1,ac,0.073,0.045,0.073,0.045,69,0.03,25,41,Crestbrook Canal Flats JCT,BC_CRC_JCT,Crestbrook Canal Flats,BC_CRC_DSS,NULL
6546,29902,60L270CRS,BC Hydro,BC,British Columbia,1,ac,0.024,0.015,0.024,0.015,69,0.01,39,47,Skookumchuck,BC_SKU_DSS,Crestbrook Skookumchuck,BC_CRS_DSS,NULL
6547,29903,60L270FMT,BC Hydro,BC,British Columbia,1,ac,0.044,0.027,0.044,0.027,69,0.02,46,55,Fairmont JCT,BC_FMT_JCT,Fairmont,BC_FMT_DSS,NULL
6548,29904,60L270SKU,BC Hydro,BC,British Columbia,1,ac,0.077,0.048,0.077,0.048,69,0.03,25,41,Skookumchuck JCT,BC_SKU_JCT,Skookumchuck,BC_SKU_DSS,NULL
6549,29905,60L271,BC Hydro,BC,British Columbia,1,ac,12.520,7.728,127.520,78.716,69,49.00,68,103,Invermere,BC_INV_DSS,Athalmer JCT,BC_ATH_JCT,NULL
6550,29906,60L271,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,127.520,78.716,69,49.00,43,61,Parson JCT,BC_PSN_JCT,Golden,BC_GDN_DSS,NULL
6551,29907,60L271,BC Hydro,BC,British Columbia,1,ac,25.000,15.432,127.520,78.716,69,49.00,43,61,Spillimacheen JCT,BC_SPN_JCT,Parson JCT,BC_PSN_JCT,NULL
6552,29908,60L271,BC Hydro,BC,British Columbia,1,ac,15.000,9.259,127.520,78.716,69,49.00,68,103,Athalmer JCT,BC_ATH_JCT,Radium JCT,BC_RDM_JCT,NULL
6553,29909,60L271,BC Hydro,BC,British Columbia,1,ac,45.000,27.778,127.520,78.716,69,49.00,43,61,Radium JCT,BC_RDM_JCT,Spillimacheen JCT,BC_SPN_JCT,NULL
6554,29910,60L271ATH,BC Hydro,BC,British Columbia,1,ac,0.139,0.086,0.139,0.086,69,0.05,47,89,Athalmer JCT,BC_ATH_JCT,Athalmer,BC_ATH_DSS,NULL
6555,29911,60L271PSN,BC Hydro,BC,British Columbia,1,ac,0.576,0.356,0.576,0.356,69,0.22,29,53,Parson JCT,BC_PSN_JCT,Parson,BC_PSN_DSS,NULL
6556,29912,60L271RDM,BC Hydro,BC,British Columbia,1,ac,0.054,0.033,0.054,0.033,69,0.02,29,53,Radium JCT,BC_RDM_JCT,Radium,BC_RDM_DSS,NULL
6557,29913,60L271SPN,BC Hydro,BC,British Columbia,1,ac,3.780,2.334,3.780,2.334,69,1.45,29,53,Spillimacheen JCT,BC_SPN_JCT,Spillimacheen GS,BC_SPN_GSS,NULL
6558,29914,60L272,BC Hydro,BC,British Columbia,1,ac,3.088,1.906,3.088,1.906,69,1.19,79,95,Kicking Horse,BC_KHS_DSS,Golden,BC_GDN_DSS,NULL
6559,29915,60L281,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,30.930,19.093,69,11.89,47,88,Sparwood JCT,BC_SPD_JCT,Natal,BC_NTL_DSS,NULL
6560,29916,60L281,BC Hydro,BC,British Columbia,1,ac,28.930,17.858,30.930,19.093,69,11.89,47,88,Fernie,BC_FNE_DSS,Sparwood JCT,BC_SPD_JCT,NULL
6561,29917,60L281SPD,BC Hydro,BC,British Columbia,1,ac,0.345,0.213,0.345,0.213,69,0.13,47,88,Sparwood JCT,BC_SPD_JCT,Sparwood,BC_SPD_DSS,NULL
6562,29918,60L283,BC Hydro,BC,British Columbia,1,ac,15.000,9.259,37.560,23.185,69,14.43,47,88,Cranbrook,BC_CBK_DSS,Fort Steele JCT,BC_FST_JCT,NULL
6563,29919,60L283,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,37.560,23.185,69,14.43,47,88,Marysville JCT,BC_MVL_JCT,Kimberley,BC_KBY_DSS,NULL
6564,29920,60L283,BC Hydro,BC,British Columbia,1,ac,20.560,12.691,37.560,23.185,69,14.43,47,88,Fort Steele JCT,BC_FST_JCT,Marysville JCT,BC_MVL_JCT,NULL
6565,29921,60L283FST,BC Hydro,BC,British Columbia,1,ac,0.078,0.048,0.078,0.048,69,0.03,29,52,Fort Steele JCT,BC_FST_JCT,Fort Steele,BC_FST_DSS,NULL
6566,29922,60L283MVL,BC Hydro,BC,British Columbia,1,ac,0.072,0.045,0.072,0.045,69,0.03,47,88,Marysville JCT,BC_MVL_JCT,Marysville,BC_MVL_DSS,NULL
6567,29923,60L284,BC Hydro,BC,British Columbia,1,ac,12.000,7.407,12.000,7.407,69,4.61,59,112,Cranbrook,BC_CBK_DSS,Moyie JCT,BC_MYE_JCT,NULL
6568,29924,60L284MYE,BC Hydro,BC,British Columbia,1,ac,27.390,16.907,27.390,16.907,69,10.53,15,27,Moyie JCT,BC_MYE_JCT,Moyie,BC_MYE_DSS,NULL
6569,29925,60L285,BC Hydro,BC,British Columbia,1,ac,4.218,2.604,4.218,2.604,69,1.62,47,88,Natal,BC_NTL_DSS,Sparwood,BC_SPD_DSS,NULL
6570,29926,60L287,BC Hydro,BC,British Columbia,1,ac,1.180,0.728,1.180,0.728,69,0.45,19,34,Elko GS,BC_ELK_GSS,Crestbrook,BC_CFE_DSS,NULL
6571,29927,60L288,BC Hydro,BC,British Columbia,1,ac,2.469,1.524,2.469,1.524,69,0.95,37,43,Natal,BC_NTL_DSS,Elkview Coal,BC_EV1_ISS,NULL
6572,29928,60L289,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,16.460,10.160,69,6.33,29,52,Wardner,BC_WAR_DSS,Aberfeldie GS,BC_ABN_GSS,NULL
6573,29929,60L289,BC Hydro,BC,British Columbia,1,ac,14.460,8.926,16.460,10.160,69,6.33,29,52,Cranbrook,BC_CBK_DSS,Bull River Mineral JCT,BC_BRM_JCT,NULL
6574,29930,60L289,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,16.460,10.160,69,6.33,29,52,Bull River Mineral JCT,BC_BRM_JCT,Wardner,BC_WAR_DSS,NULL
6575,29931,60L289BRM,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,36,39,Bull River Mineral JCT,BC_BRM_JCT,Bull River Mineral,BC_BRM_ISS,NULL
6576,29932,60L290,BC Hydro,BC,British Columbia,1,ac,3.852,2.378,3.852,2.378,69,1.48,16,29,Elko GS,BC_ELK_GSS,Windsor,BC_WIN_DSS,NULL
6577,29933,60L292,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,16.600,10.247,69,6.38,29,52,Natal,BC_NTL_DSS,Coal Mountain JCT,BC_CMO_JCT,NULL
6578,29934,60L292,BC Hydro,BC,British Columbia,1,ac,3.600,2.222,16.600,10.247,69,6.38,12,22,Crowsnest TransCanada JCT,BC_CNT_JCT,Crowsnest Pass GS,BC_CRW_GSS,NULL
6579,29935,60L292,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,16.600,10.247,69,6.38,12,22,Coal Mountain JCT,BC_CMO_JCT,Crowsnest TransCanada JCT,BC_CNT_JCT,NULL
6580,29936,60L292CMO,BC Hydro,BC,British Columbia,1,ac,24.351,15.032,24.351,15.032,69,9.36,29,52,Coal Mountain JCT,BC_CMO_JCT,Coal Mountain,BC_CMO_DSS,NULL
6581,29937,60L292CNT,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,2.000,1.235,69,0.77,36,39,Crowsnest TransCanada JCT,BC_CNT_JCT,Crowsnest TransCanada,BC_CNT_ISS,NULL
6582,29938,60L294,BC Hydro,BC,British Columbia,1,ac,32.087,19.807,64.174,39.614,69,24.66,29,52,Windsor JCT,BC_WIN_JCT,Aberfeldie GS,BC_ABN_GSS,NULL
6583,29939,60L294,BC Hydro,BC,British Columbia,1,ac,32.087,19.807,64.174,39.614,69,24.66,29,52,Elko GS,BC_ELK_GSS,Windsor JCT,BC_WIN_JCT,NULL
6584,29940,60L294WIN,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,3.000,1.852,69,1.15,29,52,Windsor JCT,BC_WIN_JCT,Windsor,BC_WIN_DSS,NULL
6585,29941,60L295,BC Hydro,BC,British Columbia,1,ac,11.600,7.161,11.950,7.377,69,4.59,47,88,Steeples JCT,BC_SPL_JCT,Joseph Creek,BC_JOE_DSS,NULL
6586,29942,60L295,BC Hydro,BC,British Columbia,1,ac,0.350,0.216,11.950,7.377,69,4.59,59,112,Steeples JCT,BC_SPL_JCT,Steeples,BC_SPL_DSS,NULL
6587,29943,60L298,BC Hydro,BC,British Columbia,1,ac,21.766,13.436,21.766,13.436,69,8.36,47,88,Joseph Creek,BC_JOE_DSS,Kimberley,BC_KBY_DSS,NULL
6588,29944,60L299,BC Hydro,BC,British Columbia,1,ac,18.220,11.247,18.220,11.247,69,7.00,59,112,Cranbrook,BC_CBK_DSS,Joseph Creek,BC_JOE_DSS,NULL
6589,29945,60L300,BC Hydro,BC,British Columbia,1,ac,20.150,12.438,51.300,31.667,69,19.71,25,41,West Fraser Quesnel Plywood JCT,BC_WQL_JCT,Barlow,BC_BLW_DSS,NULL
6590,29946,60L300,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,51.300,31.667,69,19.71,91,109,Marguerite JCT,BC_MGT_JCT,Gibraltar Wells JCT,BC_GBW_JCT,NULL
6591,29947,60L300,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,51.300,31.667,69,19.71,91,109,Mount Polley Mining JCT,BC_MTP_JCT,Marguerite JCT,BC_MGT_JCT,NULL
6592,29948,60L300,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,51.300,31.667,69,19.71,91,104,Soda Creek,BC_SCK_DSS,Mount Polley Mining JCT,BC_MTP_JCT,NULL
6593,29949,60L300,BC Hydro,BC,British Columbia,1,ac,20.150,12.438,51.300,31.667,69,19.71,25,41,Gibraltar Wells JCT,BC_GBW_JCT,West Fraser Quesnel Plywood JCT,BC_WQL_JCT,NULL
6594,29950,60L300GBW,BC Hydro,BC,British Columbia,1,ac,0.044,0.027,0.044,0.027,69,0.02,48,82,Gibraltar Wells JCT,BC_GBW_JCT,Gibraltar Wells,BC_GBW_ISS,NULL
6595,29951,60L300GVL,BC Hydro,BC,British Columbia,1,ac,0.020,0.012,0.020,0.012,69,0.01,53,67,Gavin Lake JCT,BC_GVL_JCT,Gavin Lake,BC_GVL_DSS,NULL
6596,29952,60L300MGT,BC Hydro,BC,British Columbia,1,ac,0.259,0.160,0.259,0.160,69,0.10,25,41,Marguerite JCT,BC_MGT_JCT,Marguerite,BC_MGT_DSS,NULL
6597,29953,60L300MTP,BC Hydro,BC,British Columbia,1,ac,50.000,30.864,58.500,36.111,69,22.48,91,110,Mount Polley Mining JCT,BC_MTP_JCT,Gavin Lake JCT,BC_GVL_JCT,NULL
6598,29954,60L300MTP,BC Hydro,BC,British Columbia,1,ac,8.500,5.247,58.500,36.111,69,22.48,91,110,Gavin Lake JCT,BC_GVL_JCT,Mount Polley Mining,BC_MTP_DSS,NULL
6599,29955,60L300WQL,BC Hydro,BC,British Columbia,1,ac,0.960,0.593,0.960,0.593,69,0.37,30,48,West Fraser Quesnel Plywood JCT,BC_WQL_JCT,West Fraser Quesnel Plywood,BC_WQL_ISS,NULL
6600,29956,60L301,BC Hydro,BC,British Columbia,1,ac,40.000,24.691,101.240,62.494,69,38.91,29,47,Seventy Mile House JCT,BC_SMH_JCT,Ainsworth JCT,BC_AWL_JCT,NULL
6601,29957,60L301,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,101.240,62.494,69,38.91,29,47,Carquille,BC_CRQ_DSS,Clinton JCT,BC_CLN_JCT,NULL
6602,29958,60L301,BC Hydro,BC,British Columbia,1,ac,1.240,0.765,101.240,62.494,69,38.91,29,47,Ainsworth JCT,BC_AWL_JCT,Hundred Mile House,BC_HMH_DSS,NULL
6603,29959,60L301,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,101.240,62.494,69,38.91,29,47,Clinton JCT,BC_CLN_JCT,Seventy Mile House JCT,BC_SMH_JCT,NULL
6604,29960,60L301AWL,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,34,41,Ainsworth JCT,BC_AWL_JCT,Ainsworth,BC_AWL_DSS,NULL
6605,29961,60L301CLN,BC Hydro,BC,British Columbia,1,ac,0.970,0.599,0.970,0.599,69,0.37,29,47,Clinton JCT,BC_CLN_JCT,Clinton,BC_CLN_DSS,NULL
6606,29962,60L301SMH,BC Hydro,BC,British Columbia,1,ac,0.111,0.069,0.111,0.069,69,0.04,29,47,Seventy Mile House JCT,BC_SMH_JCT,Seventy Mile House,BC_SMH_DSS,NULL
6607,29963,60L302,BC Hydro,BC,British Columbia,1,ac,18.000,11.111,21.730,13.414,69,8.35,48,82,Soda Creek,BC_SCK_DSS,Timber West JCT,BC_TWT_JCT,NULL
6608,29964,60L302,BC Hydro,BC,British Columbia,1,ac,1.730,1.068,21.730,13.414,69,8.35,48,82,West Fraser Williams Lake JCT,BC_WWL_JCT,Tolko Lignum JCT,BC_LGW_JCT,NULL
6609,29965,60L302,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,21.730,13.414,69,8.35,48,82,Timber West JCT,BC_TWT_JCT,West Fraser Williams Lake JCT,BC_WWL_JCT,NULL
6610,29966,60L302,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,21.730,13.414,69,8.35,48,82,Tolko Lignum JCT,BC_LGW_JCT,Williams Lake,BC_WLM_DSS,NULL
6611,29967,60L302LGW,BC Hydro,BC,British Columbia,1,ac,1.658,1.023,1.658,1.023,69,0.64,36,39,Tolko Lignum JCT,BC_LGW_JCT,Tolko Lignum,BC_LGW_DSS,NULL
6612,29968,60L302TWT,BC Hydro,BC,British Columbia,1,ac,0.009,0.005,0.009,0.005,69,0.00,36,39,Timber West JCT,BC_TWT_JCT,Timber West,BC_TWT_DSS,NULL
6613,29969,60L302WWL,BC Hydro,BC,British Columbia,1,ac,0.055,0.034,0.055,0.034,69,0.02,36,39,West Fraser Williams Lake JCT,BC_WWL_JCT,West Fraser Williams Lake,BC_WWL_ISS,NULL
6614,29970,60L303,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,6.700,4.136,69,2.57,91,110,West Pine JCT,BC_WPN_JCT,Barlow,BC_BLW_DSS,NULL
6615,29971,60L303,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,6.700,4.136,69,2.57,62,89,Quesnel,BC_QNL_DSS,Cariboo Pulp JCT,BC_CBP_JCT,NULL
6616,29972,60L303,BC Hydro,BC,British Columbia,1,ac,2.700,1.667,6.700,4.136,69,2.57,73,103,Cariboo Pulp JCT,BC_CBP_JCT,West Pine JCT,BC_WPN_JCT,NULL
6617,29973,60L303CBP,BC Hydro,BC,British Columbia,1,ac,0.490,0.302,0.490,0.302,69,0.19,36,39,Cariboo Pulp JCT,BC_CBP_JCT,Cariboo Pulp GS,BC_CBP_GSS,NULL
6618,29974,60L303WPN,BC Hydro,BC,British Columbia,1,ac,5.661,3.495,5.661,3.495,69,2.18,36,39,West Pine JCT,BC_WPN_JCT,West Pine,BC_WPN_DSS,NULL
6619,29975,60L306,BC Hydro,BC,British Columbia,1,ac,5.660,3.494,6.660,4.111,69,2.56,91,110,West Fraser Quesnel JCT,BC_WFQ_JCT,Barlow JCT,BC_BLW_JCT,NULL
6620,29976,60L306,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,6.660,4.111,69,2.56,91,110,Quesnel,BC_QNL_DSS,West Fraser Quesnel JCT,BC_WFQ_JCT,NULL
6621,29977,60L306BLW,BC Hydro,BC,British Columbia,1,ac,5.660,3.494,5.660,3.494,69,2.18,91,110,Barlow JCT,BC_BLW_JCT,Barlow,BC_BLW_DSS,NULL
6622,29978,60L306WFQ,BC Hydro,BC,British Columbia,1,ac,0.130,0.080,0.130,0.080,69,0.05,53,67,West Fraser Quesnel JCT,BC_WFQ_JCT,West Fraser Quesnel,BC_WFQ_ISS,NULL
6623,29979,60L308,BC Hydro,BC,British Columbia,1,ac,26.830,16.562,26.830,16.562,69,10.31,49,84,Soda Creek,BC_SCK_DSS,Williams Lake,BC_WLM_DSS,NULL
6624,29980,60L309,BC Hydro,BC,British Columbia,1,ac,6.382,3.940,6.382,3.940,69,2.45,89,108,North West Energy,BC_NWE_ISS,Williams Lake,BC_WLM_DSS,NULL
6625,29981,60L310,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,31.190,19.253,69,11.99,89,114,Soda Creek,BC_SCK_DSS,Gibraltar Capacitor JCT,BC_GBC_JCT,NULL
6626,29982,60L310,BC Hydro,BC,British Columbia,1,ac,1.190,0.735,31.190,19.253,69,11.99,89,114,Gibraltar Capacitor JCT,BC_GBC_JCT,Gibraltar Mine,BC_GBR_ISS,NULL
6627,29983,60L310GBC,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,36,39,Gibraltar Capacitor JCT,BC_GBC_JCT,Gibraltar Capacitor,BC_GBC_DSS,NULL
6628,29984,60L327,BC Hydro,BC,British Columbia,1,ac,14.800,9.136,14.800,9.136,69,5.69,48,82,Williston,BC_WSN_DSS,Beaverley,BC_BVY_DSS,NULL
6629,29985,60L329,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,22.000,13.580,69,8.45,37,52,Tachick JCT,BC_TAC_JCT,Nechako Lumber JCT,BC_NLV_JCT,NULL
6630,29986,60L329,BC Hydro,BC,British Columbia,1,ac,19.000,11.728,22.000,13.580,69,8.45,43,61,Canfor JCT,BC_PLT_JCT,Tachick JCT,BC_TAC_JCT,NULL
6631,29987,60L329,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,22.000,13.580,69,8.45,37,52,Nechako Lumber JCT,BC_NLV_JCT,Vanderhoof JCT,BC_VDF_JCT,NULL
6632,29988,60L329NLV,BC Hydro,BC,British Columbia,1,ac,0.058,0.036,0.058,0.036,69,0.02,53,67,Nechako Lumber JCT,BC_NLV_JCT,Nechako Lumber,BC_NLV_DSS,NULL
6633,29989,60L329PLT,BC Hydro,BC,British Columbia,1,ac,0.289,0.178,0.289,0.178,69,0.11,43,61,Canfor,BC_PLT_ISS,Canfor JCT,BC_PLT_JCT,NULL
6634,29990,60L329TAC,BC Hydro,BC,British Columbia,1,ac,1.736,1.072,1.736,1.072,69,0.67,89,114,Tachick JCT,BC_TAC_JCT,Tachick,BC_TAC_DSS,NULL
6635,29991,60L329VDF,BC Hydro,BC,British Columbia,1,ac,0.014,0.009,0.014,0.009,69,0.01,37,52,Vanderhoof JCT,BC_VDF_JCT,Vanderhoof,BC_VDF_DSS,NULL
6636,29992,60L330,BC Hydro,BC,British Columbia,1,ac,6.232,3.847,6.232,3.847,69,2.39,48,82,Williston,BC_WSN_DSS,Pineview,BC_PVW_DSS,NULL
6637,29993,60L331,BC Hydro,BC,British Columbia,1,ac,14.598,9.011,14.598,9.011,69,5.61,91,110,Williston,BC_WSN_DSS,Patricia,BC_PCA_DSS,NULL
6638,29994,60L332,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,17.410,10.747,69,6.69,91,110,Pineview JCT,BC_PVW_JCT,Canfor Rustad Division JCT,BC_NOS_JCT,NULL
6639,29995,60L332,BC Hydro,BC,British Columbia,1,ac,6.000,3.704,17.410,10.747,69,6.69,91,110,Canfor Rustad Division JCT,BC_NOS_JCT,Patricia,BC_PCA_DSS,NULL
6640,29996,60L332,BC Hydro,BC,British Columbia,1,ac,6.410,3.957,17.410,10.747,69,6.69,91,110,Williston,BC_WSN_DSS,Pineview JCT,BC_PVW_JCT,NULL
6641,29997,60L332NOS,BC Hydro,BC,British Columbia,1,ac,0.016,0.010,0.016,0.010,69,0.01,36,39,Canfor Rustad Division JCT,BC_NOS_JCT,Canfor Rustad Division,BC_NOS_ISS,NULL
6642,29998,60L332PVW,BC Hydro,BC,British Columbia,1,ac,0.102,0.063,0.102,0.063,69,0.04,36,39,Pineview JCT,BC_PVW_JCT,Pineview,BC_PVW_DSS,NULL
6643,29999,60L336,BC Hydro,BC,British Columbia,1,ac,13.000,8.025,14.240,8.790,69,5.47,91,110,Williston,BC_WSN_DSS,BC Chemical JCT,BC_BCM_JCT,NULL
6644,30000,60L336,BC Hydro,BC,British Columbia,1,ac,0.240,0.148,14.240,8.790,69,5.47,91,110,FMC Prince George JCT,BC_FMC_JCT,Canreed,BC_CRD_DSS,NULL
6645,30001,60L336,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,14.240,8.790,69,5.47,91,110,BC Chemical JCT,BC_BCM_JCT,FMC Prince George JCT,BC_FMC_JCT,NULL
6646,30002,60L336BCM,BC Hydro,BC,British Columbia,1,ac,0.037,0.023,0.037,0.023,69,0.01,91,110,BC Chemical JCT,BC_BCM_JCT,BC Chemical,BC_BCM_ISS,NULL
