transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,Transmission_Line_Reactance,Transmission_Line_Segment_Reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes,starting_node_code,ending_node_code,summer_rating_mw,winter_rating_mw,reactance_ohm,segment_reactance,length_km,voltage_kV,s_nom,name,type,bus0,bus1,length,v_nom
32199,5L011,BC Hydro,BC,British Columbia,1,ac,330.078,203.752,330.078,203.752,500,130.38,130.38,2109,2731,Williston,BC_WSN_DSS,Kelly Lake,BC_KLY_DSS,,BC_WSN_DSS,BC_KLY_DSS,2109,2731,130.38,130.38,330.078,500,2343.3333,WSN_DSS_KLY_DSS,500kV,500_WSN_DSS,500_KLY_DSS,330.078,500
32200,5L012,BC Hydro,BC,British Columbia,1,ac,330.075,203.75,330.075,203.75,500,130.38,130.38,2208,2906,Williston,BC_WSN_DSS,Kelly Lake,BC_KLY_DSS,,BC_WSN_DSS,BC_KLY_DSS,2208,2906,130.38,130.38,330.075,500,2453.3333,WSN_DSS_KLY_DSS,500kV,500_WSN_DSS,500_KLY_DSS,330.075,500
32201,5L013,BC Hydro,BC,British Columbia,1,ac,330.139,203.789,330.139,203.789,500,130.4,130.4,2978,3683,Williston,BC_WSN_DSS,Kelly Lake,BC_KLY_DSS,,BC_WSN_DSS,BC_KLY_DSS,2978,3683,130.4,130.4,330.139,500,3308.8889,WSN_DSS_KLY_DSS,500kV,500_WSN_DSS,500_KLY_DSS,330.139,500
32202,5L015,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,1.0,0.617,500,0.4,0.4,2810,3355,Site C GS,BC_STC_GSS,South Bank,BC_SBK_DSS,,BC_STC_GSS,BC_SBK_DSS,2810,3355,0.4,0.4,1.0,500,3122.2222,STC_GSS_SBK_DSS,500kV,500_STC_GSS,500_SBK_DSS,1.0,500
32203,5L016,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,1.0,0.617,500,0.4,0.4,2810,3355,Site C GS,BC_STC_GSS,South Bank,BC_SBK_DSS,,BC_STC_GSS,BC_SBK_DSS,2810,3355,0.4,0.4,1.0,500,3122.2222,STC_GSS_SBK_DSS,500kV,500_STC_GSS,500_SBK_DSS,1.0,500
32204,5L017,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,1.0,0.617,500,0.4,0.4,2810,3355,Site C GS,BC_STC_GSS,South Bank,BC_SBK_DSS,,BC_STC_GSS,BC_SBK_DSS,2810,3355,0.4,0.4,1.0,500,3122.2222,STC_GSS_SBK_DSS,500kV,500_STC_GSS,500_SBK_DSS,1.0,500
32205,5L029,BC Hydro,BC,British Columbia,1,ac,8.0,19.8,68.73,42.426,500,27.15,3.16,1087,1160,Cape Cockburn TS,BC_CCB_TSS,East Texada TS,BC_TXE_TSS,Cable crossing,BC_CCB_TSS,BC_TXE_TSS,1087,1160,27.15,3.16,68.73,500,1207.7778,CCB_TSS_TXE_TSS,500kV,500_CCB_TSS,500_TXE_TSS,8.0,500
32206,5L029,BC Hydro,BC,British Columbia,1,ac,4.0,19.8,68.73,42.426,500,27.15,1.58,1537,2475,East Texada TS,BC_TXE_TSS,Texada Island Reactor TS,BC_TIR_TSS,,BC_TXE_TSS,BC_TIR_TSS,1537,2475,27.15,1.58,68.73,500,1707.7778,TXE_TSS_TIR_TSS,500kV,500_TXE_TSS,500_TIR_TSS,4.0,500
32207,5L029,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,68.73,42.426,500,27.15,7.9,1481,2350,Malaspina,BC_MSA_DSS,Cape Cockburn TS,BC_CCB_TSS,,BC_MSA_DSS,BC_CCB_TSS,1481,2350,27.15,7.9,68.73,500,1645.5556,MSA_DSS_CCB_TSS,500kV,500_MSA_DSS,500_CCB_TSS,20.0,500
32208,5L029,BC Hydro,BC,British Columbia,1,ac,4.53,2.796,68.73,42.426,500,27.15,1.79,1534,2494,Nile Creek TS,BC_NCT_TSS,Dunsmuir,BC_DMR_DSS,,BC_NCT_TSS,BC_DMR_DSS,1534,2494,27.15,1.79,68.73,500,1704.4444,NCT_TSS_DMR_DSS,500kV,500_NCT_TSS,500_DMR_DSS,4.53,500
32209,5L029,BC Hydro,BC,British Columbia,1,ac,4.0,19.8,68.73,42.426,500,27.15,1.58,1537,2475,Texada Island Reactor TS,BC_TIR_TSS,West Texada TS,BC_TXW_TSS,,BC_TIR_TSS,BC_TXW_TSS,1537,2475,27.15,1.58,68.73,500,1707.7778,TIR_TSS_TXW_TSS,500kV,500_TIR_TSS,500_TXW_TSS,4.0,500
32210,5L029,BC Hydro,BC,British Columbia,1,ac,28.2,17.407,68.73,42.426,500,27.15,11.14,1087,1160,West Texada TS,BC_TXW_TSS,Nile Creek TS,BC_NCT_TSS,Cable crossing,BC_TXW_TSS,BC_NCT_TSS,1087,1160,27.15,11.14,68.73,500,1207.7778,TXW_TSS_NCT_TSS,500kV,500_TXW_TSS,500_NCT_TSS,28.2,500
32211,5L030,BC Hydro,BC,British Columbia,1,ac,80.143,49.471,80.143,49.471,500,31.66,31.66,2664,3209,Cheekye,BC_CKY_DSS,Malaspina,BC_MSA_DSS,,BC_CKY_DSS,BC_MSA_DSS,2664,3209,31.66,31.66,80.143,500,2960.0,CKY_DSS_MSA_DSS,500kV,500_CKY_DSS,500_MSA_DSS,80.143,500
32212,5L031,BC Hydro,BC,British Columbia,1,ac,8.0,19.8,68.73,42.426,500,27.15,3.16,1087,1160,Cape Cockburn TS,BC_CCB_TSS,East Texada TS,BC_TXE_TSS,Cable crossing,BC_CCB_TSS,BC_TXE_TSS,1087,1160,27.15,3.16,68.73,500,1207.7778,CCB_TSS_TXE_TSS,500kV,500_CCB_TSS,500_TXE_TSS,8.0,500
32213,5L031,BC Hydro,BC,British Columbia,1,ac,4.0,19.8,68.73,42.426,500,27.15,1.58,1547,2478,East Texada TS,BC_TXE_TSS,Texada Island Reactor TS,BC_TIR_TSS,,BC_TXE_TSS,BC_TIR_TSS,1547,2478,27.15,1.58,68.73,500,1718.8889,TXE_TSS_TIR_TSS,500kV,500_TXE_TSS,500_TIR_TSS,4.0,500
32214,5L031,BC Hydro,BC,British Columbia,1,ac,20.0,12.346,68.73,42.426,500,27.15,7.9,1484,2350,Malaspina,BC_MSA_DSS,Cape Cockburn TS,BC_CCB_TSS,,BC_MSA_DSS,BC_CCB_TSS,1484,2350,27.15,7.9,68.73,500,1648.8889,MSA_DSS_CCB_TSS,500kV,500_MSA_DSS,500_CCB_TSS,20.0,500
32215,5L031,BC Hydro,BC,British Columbia,1,ac,4.53,2.796,68.73,42.426,500,27.15,1.79,1534,2494,Nile Creek TS,BC_NCT_TSS,Dunsmuir,BC_DMR_DSS,,BC_NCT_TSS,BC_DMR_DSS,1534,2494,27.15,1.79,68.73,500,1704.4444,NCT_TSS_DMR_DSS,500kV,500_NCT_TSS,500_DMR_DSS,4.53,500
32216,5L031,BC Hydro,BC,British Columbia,1,ac,4.0,19.8,68.73,42.426,500,27.15,1.58,1547,2478,Texada Island Reactor TS,BC_TIR_TSS,West Texada TS,BC_TXW_TSS,,BC_TIR_TSS,BC_TXW_TSS,1547,2478,27.15,1.58,68.73,500,1718.8889,TIR_TSS_TXW_TSS,500kV,500_TIR_TSS,500_TXW_TSS,4.0,500
32217,5L031,BC Hydro,BC,British Columbia,1,ac,28.2,17.407,68.73,42.426,500,27.15,11.14,1087,1160,West Texada TS,BC_TXW_TSS,Nile Creek TS,BC_NCT_TSS,Cable crossing,BC_TXW_TSS,BC_NCT_TSS,1087,1160,27.15,11.14,68.73,500,1207.7778,TXW_TSS_NCT_TSS,500kV,500_TXW_TSS,500_NCT_TSS,28.2,500
32218,5L032,BC Hydro,BC,British Columbia,1,ac,80.364,49.607,80.364,49.607,500,31.74,31.74,2664,3209,Cheekye,BC_CKY_DSS,Malaspina,BC_MSA_DSS,,BC_CKY_DSS,BC_MSA_DSS,2664,3209,31.74,31.74,80.364,500,2960.0,CKY_DSS_MSA_DSS,500kV,500_CKY_DSS,500_MSA_DSS,80.364,500
32219,5L040,BC Hydro,BC,British Columbia,1,ac,49.717,30.69,49.717,30.69,500,19.64,19.64,2281,2899,Clayburn,BC_CBN_DSS,Ingledow,BC_ING_DSS,,BC_CBN_DSS,BC_ING_DSS,2281,2899,19.64,19.64,49.717,500,2534.4444,CBN_DSS_ING_DSS,500kV,500_CBN_DSS,500_ING_DSS,49.717,500
32220,5L041,BC Hydro,BC,British Columbia,1,ac,141.633,87.428,271.633,167.675,500,107.3,55.95,2295,2915,Kelly Lake,BC_KLY_DSS,Kwoiek Creek GS,BC_KCH_GSS,,BC_KLY_DSS,BC_KCH_GSS,2295,2915,107.3,55.95,271.633,500,2550.0,KLY_DSS_KCH_GSS,500kV,500_KLY_DSS,500_KCH_GSS,141.633,500
32221,5L041,BC Hydro,BC,British Columbia,1,ac,130.0,80.247,271.633,167.675,500,107.3,51.35,2257,2773,Kwoiek Creek GS,BC_KCH_GSS,Clayburn,BC_CBN_DSS,,BC_KCH_GSS,BC_CBN_DSS,2257,2773,107.3,51.35,271.633,500,2507.7778,KCH_GSS_CBN_DSS,500kV,500_KCH_GSS,500_CBN_DSS,130.0,500
32222,5L042,BC Hydro,BC,British Columbia,1,ac,196.893,121.539,196.893,121.539,500,77.77,77.77,1915,2616,Kelly Lake,BC_KLY_DSS,Cheekye,BC_CKY_DSS,,BC_KLY_DSS,BC_CKY_DSS,1915,2616,77.77,77.77,196.893,500,2127.7778,KLY_DSS_CKY_DSS,500kV,500_KLY_DSS,500_CKY_DSS,196.893,500
32223,5L044,BC Hydro,BC,British Columbia,1,ac,19.523,12.051,19.523,12.051,500,7.71,7.71,2162,2898,Meridian,BC_MDN_DSS,Ingledow,BC_ING_DSS,,BC_MDN_DSS,BC_ING_DSS,2162,2898,7.71,7.71,19.523,500,2402.2222,MDN_DSS_ING_DSS,500kV,500_MDN_DSS,500_ING_DSS,19.523,500
32224,5L045,BC Hydro,BC,British Columbia,1,ac,66.723,41.187,66.723,41.187,500,26.36,26.36,1896,2612,Cheekye,BC_CKY_DSS,Meridian,BC_MDN_DSS,,BC_CKY_DSS,BC_MDN_DSS,1896,2612,26.36,26.36,66.723,500,2106.6667,CKY_DSS_MDN_DSS,500kV,500_CKY_DSS,500_MDN_DSS,66.723,500
32225,5L051,BC Hydro,BC,British Columbia,1,ac,21.794,13.453,21.794,13.453,500,8.61,8.61,700,700,Ingledow,BC_ING_DSS,INT Ingledow BPA 1,BC_BCUS01_INT,,BC_ING_DSS,BC_BCUS01_INT,700,700,8.61,8.61,21.794,500,777.7778,ING_DSS_BCUS01_INT,500kV,500_ING_DSS,500_BCUS01_INT,21.794,500
32226,5L052,BC Hydro,BC,British Columbia,1,ac,21.801,13.457,21.801,13.457,500,8.61,8.61,700,700,Ingledow,BC_ING_DSS,INT Ingledow BPA 2,BC_BCUS02_INT,,BC_ING_DSS,BC_BCUS02_INT,700,700,8.61,8.61,21.801,500,777.7778,ING_DSS_BCUS02_INT,500kV,500_ING_DSS,500_BCUS02_INT,21.801,500
32227,5L061,BC Hydro,BC,British Columbia,1,ac,174.722,107.853,174.722,107.853,500,69.02,69.02,1822,2613,Williston,BC_WSN_DSS,Glenannan,BC_GLN_DSS,,BC_WSN_DSS,BC_GLN_DSS,1822,2613,69.02,69.02,174.722,500,2024.4444,WSN_DSS_GLN_DSS,500kV,500_WSN_DSS,500_GLN_DSS,174.722,500
32228,5L062,BC Hydro,BC,British Columbia,1,ac,130.726,80.695,130.726,80.695,500,51.64,51.64,1994,2685,Glenannan,BC_GLN_DSS,Telkwa,BC_TKW_DSS,,BC_GLN_DSS,BC_TKW_DSS,1994,2685,51.64,51.64,130.726,500,2215.5556,GLN_DSS_TKW_DSS,500kV,500_GLN_DSS,500_TKW_DSS,130.726,500
32229,5L063,BC Hydro,BC,British Columbia,1,ac,142.789,88.142,142.789,88.142,500,56.4,56.4,1836,2544,Telkwa,BC_TKW_DSS,Skeena,BC_SKA_DSS,,BC_TKW_DSS,BC_SKA_DSS,1836,2544,56.4,56.4,142.789,500,2040.0,TKW_DSS_SKA_DSS,500kV,500_TKW_DSS,500_SKA_DSS,142.789,500
32230,5L071,BC Hydro,BC,British Columbia,1,ac,285.302,176.112,285.302,176.112,500,112.69,112.69,1919,2725,Mica GS,BC_MCA_GSS,Nicola TS,BC_NIC_TSS,,BC_MCA_GSS,BC_NIC_TSS,1919,2725,112.69,112.69,285.302,500,2132.2222,MCA_GSS_NIC_TSS,500kV,500_MCA_GSS,500_NIC_TSS,285.302,500
32231,5L072,BC Hydro,BC,British Columbia,1,ac,285.255,176.084,285.255,176.084,500,112.68,112.68,1919,2725,Mica GS,BC_MCA_GSS,Nicola TS,BC_NIC_TSS,,BC_MCA_GSS,BC_NIC_TSS,1919,2725,112.68,112.68,285.255,500,2132.2222,MCA_GSS_NIC_TSS,500kV,500_MCA_GSS,500_NIC_TSS,285.255,500
32232,5L075,BC Hydro,BC,British Columbia,1,ac,83.696,51.664,83.696,51.664,500,33.06,33.06,2575,2983,Revelstoke GS,BC_REV_GSS,Ashton Creek,BC_ACK_DSS,,BC_REV_GSS,BC_ACK_DSS,2575,2983,33.06,33.06,83.696,500,2861.1111,REV_GSS_ACK_DSS,500kV,500_REV_GSS,500_ACK_DSS,83.696,500
32233,5L076,BC Hydro,BC,British Columbia,1,ac,117.776,72.701,117.776,72.701,500,46.52,46.52,2188,3000,Ashton Creek,BC_ACK_DSS,Nicola TS,BC_NIC_TSS,,BC_ACK_DSS,BC_NIC_TSS,2188,3000,46.52,46.52,117.776,500,2431.1111,ACK_DSS_NIC_TSS,500kV,500_ACK_DSS,500_NIC_TSS,117.776,500
32234,5L077,BC Hydro,BC,British Columbia,1,ac,83.732,51.686,83.732,51.686,500,33.07,33.07,1998,2833,Revelstoke GS,BC_REV_GSS,Ashton Creek,BC_ACK_DSS,,BC_REV_GSS,BC_ACK_DSS,1998,2833,33.07,33.07,83.732,500,2220.0,REV_GSS_ACK_DSS,500kV,500_REV_GSS,500_ACK_DSS,83.732,500
32235,5L079,BC Hydro,BC,British Columbia,1,ac,117.739,72.678,117.739,72.678,500,46.51,46.51,2779,3205,Ashton Creek,BC_ACK_DSS,Nicola TS,BC_NIC_TSS,,BC_ACK_DSS,BC_NIC_TSS,2779,3205,46.51,46.51,117.739,500,3087.7778,ACK_DSS_NIC_TSS,500kV,500_ACK_DSS,500_NIC_TSS,117.739,500
32236,5L081,BC Hydro,BC,British Columbia,1,ac,263.934,162.922,263.934,162.922,500,104.25,104.25,1998,2750,Nicola TS,BC_NIC_TSS,Ingledow,BC_ING_DSS,,BC_NIC_TSS,BC_ING_DSS,1998,2750,104.25,104.25,263.934,500,2220.0,NIC_TSS_ING_DSS,500kV,500_NIC_TSS,500_ING_DSS,263.934,500
32237,5L082,BC Hydro,BC,British Columbia,1,ac,248.189,153.203,248.189,153.203,500,98.03,98.03,2017,2754,Nicola TS,BC_NIC_TSS,Meridian,BC_MDN_DSS,,BC_NIC_TSS,BC_MDN_DSS,2017,2754,98.03,98.03,248.189,500,2241.1111,NIC_TSS_MDN_DSS,500kV,500_NIC_TSS,500_MDN_DSS,248.189,500
32238,5L083,BC Hydro,BC,British Columbia,1,ac,248.221,153.223,248.221,153.223,500,98.05,98.05,3057,3680,Nicola TS,BC_NIC_TSS,Meridian,BC_MDN_DSS,,BC_NIC_TSS,BC_MDN_DSS,3057,3680,98.05,98.05,248.221,500,3396.6667,NIC_TSS_MDN_DSS,500kV,500_NIC_TSS,500_MDN_DSS,248.221,500
32239,5L087,BC Hydro,BC,British Columbia,1,ac,145.962,90.1,145.962,90.1,500,57.65,57.65,3057,3701,Kelly Lake,BC_KLY_DSS,Nicola TS,BC_NIC_TSS,,BC_KLY_DSS,BC_NIC_TSS,3057,3701,57.65,57.65,145.962,500,3396.6667,KLY_DSS_NIC_TSS,500kV,500_KLY_DSS,500_NIC_TSS,145.962,500
32240,5L091,BC Hydro,BC,British Columbia,1,ac,223.062,137.692,223.062,137.692,500,88.11,88.11,2066,2847,Selkirk TS,BC_SEL_TSS,Ashton Creek,BC_ACK_DSS,,BC_SEL_TSS,BC_ACK_DSS,2066,2847,88.11,88.11,223.062,500,2295.5556,SEL_TSS_ACK_DSS,500kV,500_SEL_TSS,500_ACK_DSS,223.062,500
32241,5L092,BC Hydro,BC,British Columbia,1,ac,179.853,111.02,179.853,111.02,500,71.04,71.04,2430,3018,Selkirk TS,BC_SEL_TSS,Cranbrook,BC_CBK_DSS,,BC_SEL_TSS,BC_CBK_DSS,2430,3018,71.04,71.04,179.853,500,2700.0,SEL_TSS_CBK_DSS,500kV,500_SEL_TSS,500_CBK_DSS,179.853,500
32242,5L094,BC Hydro,BC,British Columbia,1,ac,108.16,66.765,108.16,66.765,500,42.72,42.72,1983,2573,Cranbrook,BC_CBK_DSS,IPT Cranbrook Chapel Rock,BC_ABBC02_IPT,,BC_CBK_DSS,BC_ABBC02_IPT,1983,2573,42.72,42.72,108.16,500,2203.3333,CBK_DSS_ABBC02_IPT,500kV,500_CBK_DSS,500_ABBC02_IPT,108.16,500
32243,5L096,BC Hydro,BC,British Columbia,1,ac,162.873,100.539,162.873,100.539,500,64.33,64.33,2992,3645,Vaseux Lake TS,BC_VAS_TSS,Selkirk TS,BC_SEL_TSS,,BC_VAS_TSS,BC_SEL_TSS,2992,3645,64.33,64.33,162.873,500,3324.4444,VAS_TSS_SEL_TSS,500kV,500_VAS_TSS,500_SEL_TSS,162.873,500
32244,5L098,BC Hydro,BC,British Columbia,1,ac,139.111,85.871,139.111,85.871,500,54.95,54.95,2905,3434,Nicola TS,BC_NIC_TSS,Vaseux Lake TS,BC_VAS_TSS,,BC_NIC_TSS,BC_VAS_TSS,2905,3434,54.95,54.95,139.111,500,3227.7778,NIC_TSS_VAS_TSS,500kV,500_NIC_TSS,500_VAS_TSS,139.111,500
32245,60L,FortisBC,BC,British Columbia,1,ac,3.7,2.284,3.7,2.284,138,1.6,1.6,141,156,Benvoulin,BC_BEV_DSS,DG Bell TS,BC_DGB_TSS,,BC_BEV_DSS,BC_DGB_TSS,141,156,1.6,1.6,3.7,138,156.6667,BEV_DSS_DGB_TSS,138kV,138_BEV_DSS,138_DGB_TSS,3.7,138
32246,60L001,BC Hydro,BC,British Columbia,1,ac,7.596,4.689,7.596,4.689,69,2.92,2.92,66,84,Como Lake,BC_COK_DSS,Barnard,BC_BND_DSS,,BC_COK_DSS,BC_BND_DSS,66,84,2.92,2.92,7.596,69,73.3333,COK_DSS_BND_DSS,69kV,69_COK_DSS,69_BND_DSS,7.596,69
32247,60L002,BC Hydro,BC,British Columbia,1,ac,2.0,1.235,34.29,21.167,69,13.18,0.77,83,99,Coquitlam JCT,BC_CQM_JCT,Como Lake,BC_COK_DSS,,BC_CQM_JCT,BC_COK_DSS,83,99,13.18,0.77,34.29,69,92.2222,CQM_JCT_COK_DSS,69kV,69_CQM_JCT,69_COK_DSS,2.0,69
32248,60L002,BC Hydro,BC,British Columbia,1,ac,12.49,7.71,34.29,21.167,69,13.18,4.8,45,57,Maple Ridge JCT,BC_MRG_JCT,Coquitlam JCT,BC_CQM_JCT,,BC_MRG_JCT,BC_CQM_JCT,45,57,13.18,4.8,34.29,69,50.0,MRG_JCT_CQM_JCT,69kV,69_MRG_JCT,69_CQM_JCT,12.49,69
32249,60L002,BC Hydro,BC,British Columbia,1,ac,19.8,12.222,34.29,21.167,69,13.18,7.61,45,57,Stave Falls GS,BC_SFL_GSS,Maple Ridge JCT,BC_MRG_JCT,,BC_SFL_GSS,BC_MRG_JCT,45,57,13.18,7.61,34.29,69,50.0,SFL_GSS_MRG_JCT,69kV,69_SFL_GSS,69_MRG_JCT,19.8,69
32250,60L002CQM,BC Hydro,BC,British Columbia,1,ac,0.01,0.006,0.01,0.006,69,0.0,0.0,36,39,Coquitlam JCT,BC_CQM_JCT,Coquitlam,BC_CQM_DSS,,BC_CQM_JCT,BC_CQM_DSS,36,39,0.0,0.0,0.01,69,40.0,CQM_JCT_CQM_DSS,69kV,69_CQM_JCT,69_CQM_DSS,0.01,69
32251,60L002MRG,BC Hydro,BC,British Columbia,1,ac,0.048,0.029,0.048,0.029,69,0.02,0.02,36,39,Maple Ridge JCT,BC_MRG_JCT,Maple Ridge,BC_MRG_DSS,,BC_MRG_JCT,BC_MRG_DSS,36,39,0.02,0.02,0.048,69,40.0,MRG_JCT_MRG_DSS,69kV,69_MRG_JCT,69_MRG_DSS,0.048,69
32252,60L003,BC Hydro,BC,British Columbia,1,ac,4.0,2.469,19.53,12.056,69,7.51,1.54,66,84,Haney,BC_HNY_DSS,Maple Ridge JCT,BC_MRG_JCT,,BC_HNY_DSS,BC_MRG_JCT,66,84,7.51,1.54,19.53,69,73.3333,HNY_DSS_MRG_JCT,69kV,69_HNY_DSS,69_MRG_JCT,4.0,69
32253,60L003,BC Hydro,BC,British Columbia,1,ac,15.53,9.586,19.53,12.056,69,7.51,5.97,66,84,Maple Ridge JCT,BC_MRG_JCT,Como Lake,BC_COK_DSS,,BC_MRG_JCT,BC_COK_DSS,66,84,7.51,5.97,19.53,69,73.3333,MRG_JCT_COK_DSS,69kV,69_MRG_JCT,69_COK_DSS,15.53,69
32254,60L003MRG,BC Hydro,BC,British Columbia,1,ac,0.022,0.014,0.022,0.014,69,0.01,0.01,36,39,Maple Ridge JCT,BC_MRG_JCT,Maple Ridge,BC_MRG_DSS,,BC_MRG_JCT,BC_MRG_DSS,36,39,0.01,0.01,0.022,69,40.0,MRG_JCT_MRG_DSS,69kV,69_MRG_JCT,69_MRG_DSS,0.022,69
32255,60L004,BC Hydro,BC,British Columbia,1,ac,15.118,9.332,15.118,9.332,69,5.81,5.81,45,57,Lake Buntzen GS,BC_LB1_GSS,Petro Canada Products,BC_PCP_ISS,,BC_LB1_GSS,BC_PCP_ISS,45,57,5.81,5.81,15.118,69,50.0,LB1_GSS_PCP_ISS,69kV,69_LB1_GSS,69_PCP_ISS,15.118,69
32256,60L005,BC Hydro,BC,British Columbia,1,ac,2.3,1.42,16.3,10.062,69,6.26,0.88,45,57,Lake Buntzen GS,BC_LB1_GSS,Westridge Marine Terminal JCT,BC_WTR_JCT,,BC_LB1_GSS,BC_WTR_JCT,45,57,6.26,0.88,16.3,69,50.0,LB1_GSS_WTR_JCT,69kV,69_LB1_GSS,69_WTR_JCT,2.3,69
32257,60L005,BC Hydro,BC,British Columbia,1,ac,14.0,8.642,16.3,10.062,69,6.26,5.38,45,57,Westridge Marine Terminal JCT,BC_WTR_JCT,Shelburn,BC_SHL_DSS,,BC_WTR_JCT,BC_SHL_DSS,45,57,6.26,5.38,16.3,69,50.0,WTR_JCT_SHL_DSS,69kV,69_WTR_JCT,69_SHL_DSS,14.0,69
32258,60L005WTR,BC Hydro,BC,British Columbia,1,ac,0.1,0.062,0.1,0.062,69,0.04,0.04,45,57,Westridge Marine Terminal JCT,BC_WTR_JCT,Westridge Marine Terminal ,BC_WTR_ISS,,BC_WTR_JCT,BC_WTR_ISS,45,57,0.04,0.04,0.1,69,50.0,WTR_JCT_WTR_ISS,69kV,69_WTR_JCT,69_WTR_ISS,0.1,69
32259,60L006,BC Hydro,BC,British Columbia,1,ac,8.79,5.426,8.79,5.426,69,3.38,3.38,45,57,Lake Buntzen GS,BC_LB1_GSS,Ioco Esso Petroleum,BC_IOC_ISS,,BC_LB1_GSS,BC_IOC_ISS,45,57,3.38,3.38,8.79,69,50.0,LB1_GSS_IOC_ISS,69kV,69_LB1_GSS,69_IOC_ISS,8.79,69
32260,60L007,BC Hydro,BC,British Columbia,1,ac,19.89,12.278,19.89,12.278,69,7.64,7.64,70,85,Balfour JCT,BC_BAL_JCT,Ruskin GS,BC_RUS_GSS,Line connection RUS to MLN assumed,BC_BAL_JCT,BC_RUS_GSS,70,85,7.64,7.64,19.89,69,77.7778,BAL_JCT_RUS_GSS,69kV,69_BAL_JCT,69_RUS_GSS,19.89,69
32261,60L007BAL,BC Hydro,BC,British Columbia,1,ac,8.345,5.151,8.345,5.151,69,3.21,3.21,24,33,Balfour JCT,BC_BAL_JCT,Balfour,BC_BAL_DSS,,BC_BAL_JCT,BC_BAL_DSS,24,33,3.21,3.21,8.345,69,26.6667,BAL_JCT_BAL_DSS,69kV,69_BAL_JCT,69_BAL_DSS,8.345,69
32262,60L007MLH,BC Hydro,BC,British Columbia,1,ac,10.72,6.617,10.72,6.617,69,4.12,4.12,83,107,Balfour JCT,BC_BAL_JCT,McLellan,BC_MLN_DSS,,BC_BAL_JCT,BC_MLN_DSS,83,107,4.12,4.12,10.72,69,92.2222,BAL_JCT_MLN_DSS,69kV,69_BAL_JCT,69_MLN_DSS,10.72,69
32263,60L007PKL,BC Hydro,BC,British Columbia,1,ac,0.12,0.074,0.12,0.074,69,0.05,0.05,91,106,Port Kells,BC_PKL_DSS,Balfour JCT,BC_BAL_JCT,,BC_PKL_DSS,BC_BAL_JCT,91,106,0.05,0.05,0.12,69,101.1111,PKL_DSS_BAL_JCT,69kV,69_PKL_DSS,69_BAL_JCT,0.12,69
32264,60L008,BC Hydro,BC,British Columbia,1,ac,7.0,4.321,19.94,12.309,69,7.66,2.69,81,98,Balfour JCT,BC_BAL_JCT,Gloucester JCT,BC_GLT_JCT,,BC_BAL_JCT,BC_GLT_JCT,81,98,7.66,2.69,19.94,69,90.0,BAL_JCT_GLT_JCT,69kV,69_BAL_JCT,69_GLT_JCT,7.0,69
32265,60L008,BC Hydro,BC,British Columbia,1,ac,12.94,7.988,19.94,12.309,69,7.66,4.97,70,85,Balfour JCT,BC_BAL_JCT,Ruskin GS,BC_RUS_GSS,,BC_BAL_JCT,BC_RUS_GSS,70,85,7.66,4.97,19.94,69,77.7778,BAL_JCT_RUS_GSS,69kV,69_BAL_JCT,69_RUS_GSS,12.94,69
32266,60L008BAL,BC Hydro,BC,British Columbia,1,ac,8.225,5.077,8.225,5.077,69,3.16,3.16,24,33,Balfour JCT,BC_BAL_JCT,Balfour,BC_BAL_DSS,,BC_BAL_JCT,BC_BAL_DSS,24,33,3.16,3.16,8.225,69,26.6667,BAL_JCT_BAL_DSS,69kV,69_BAL_JCT,69_BAL_DSS,8.225,69
32267,60L008GLT,BC Hydro,BC,British Columbia,1,ac,7.56,4.667,7.56,4.667,69,2.91,2.91,56,67,Gloucester JCT,BC_GLT_JCT,Gloucester,BC_GLT_DSS,,BC_GLT_JCT,BC_GLT_DSS,56,67,2.91,2.91,7.56,69,62.2222,GLT_JCT_GLT_DSS,69kV,69_GLT_JCT,69_GLT_DSS,7.56,69
32268,60L008MLN,BC Hydro,BC,British Columbia,1,ac,10.77,6.648,10.77,6.648,69,4.14,4.14,83,107,Balfour JCT,BC_BAL_JCT,McLellan,BC_MLN_DSS,,BC_BAL_JCT,BC_MLN_DSS,83,107,4.14,4.14,10.77,69,92.2222,BAL_JCT_MLN_DSS,69kV,69_BAL_JCT,69_MLN_DSS,10.77,69
32269,60L008PKL,BC Hydro,BC,British Columbia,1,ac,0.12,0.074,0.12,0.074,69,0.05,0.05,83,107,Port Kells,BC_PKL_DSS,Balfour JCT,BC_BAL_JCT,,BC_PKL_DSS,BC_BAL_JCT,83,107,0.05,0.05,0.12,69,92.2222,PKL_DSS_BAL_JCT,69kV,69_PKL_DSS,69_BAL_JCT,0.12,69
